carat,x,y,z,price,color_,clarity_,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.31,4.33,4.27,2.71,749,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.34,4.47,4.5,2.77,626,5,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.05,6.66,6.7,3.94,11838,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5,5.15,5.1,3.12,1094,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,6.43,6.46,3.93,5287,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.52,7.38,7.48,4.56,10239,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.46,4.93,4.97,3.06,953,6,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.51,7.31,7.26,4.52,10020,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,5.82,5.8,3.43,2839,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.33,4.49,4.52,2.75,741,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.35,4.52,4.5,2.82,748,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.34,7.1,7.04,4.36,6583,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.34,4.47,4.49,2.77,686,4,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7,5.69,5.76,3.55,3335,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,5.44,5.39,3.38,2316,2,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.03,6.53,6.47,4.03,5063,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,4.76,4.78,2.93,813,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.7,7.55,7.59,4.76,9586,6,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.01,6.33,6.3,4.01,4672,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.8,6.09,6.18,3.5,2487,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.16,6.72,6.66,4.19,4969,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.5,5.08,5.12,3.18,2033,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,4.42,4.38,2.62,882,2,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,5.73,5.86,3.46,2403,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.04,6.5,6.46,4.05,4648,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.73,7.78,7.73,4.71,9271,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.36,4.58,4.56,2.82,1094,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.72,7.53,7.59,4.79,12248,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.06,6.55,6.6,4.04,5459,6,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.53,5.24,5.19,3.29,1279,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.58,5.42,5.45,3.3,1719,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,6.28,6.33,3.96,3399,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.02,6.36,6.39,3.96,7861,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.91,6.24,6.29,3.83,4123,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,5.71,5.68,3.49,2777,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.71,7.72,7.65,4.78,17595,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.5,7.41,7.28,4.51,10080,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.55,5.26,5.23,3.28,2030,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.22,6.84,6.9,4.24,6132,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.27,4.3,4.33,2.53,449,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.31,4.37,4.39,2.69,609,4,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.82,5.98,5.94,3.73,2405,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,6.41,6.44,4.01,5154,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,4.27,4.29,2.65,665,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.72,5.66,5.71,3.67,2306,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,4.37,4.4,2.7,758,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,5.07,5.01,3.18,1013,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.32,4.37,4.41,2.71,561,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.32,4.39,4.42,2.71,589,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.75,7.66,7.71,4.79,14033,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.36,4.56,4.59,2.83,1029,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.33,4.42,4.45,2.73,604,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.51,7.08,7.02,4.63,5074,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.52,7.29,7.41,4.57,16055,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.52,5.12,5.07,3.24,1605,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.53,7.52,7.5,4.51,6126,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,6.45,6.49,3.94,4566,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.73,5.76,5.81,3.58,3255,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.62,5.45,5.48,3.38,3310,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.59,5.41,5.38,3.3,1965,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.33,4.48,4.52,2.74,666,4,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.32,4.46,4.42,2.68,936,4,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.2,6.79,6.87,4.21,4831,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.21,6.8,6.72,4.3,8741,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.04,6.58,6.47,4.02,3512,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,4.35,4.37,2.69,557,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.59,7.5,7.52,4.6,11018,5,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.21,6.78,6.88,4.25,7320,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,4.39,4.36,2.78,534,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.32,4.39,4.36,2.73,648,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.23,7.01,6.96,4.25,6557,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.48,5.05,5.0,3.07,1170,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.36,4.53,4.51,2.85,708,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.27,4.2,4.22,2.55,587,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8,5.98,6.01,3.66,4053,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35,4.5,4.53,2.79,760,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.62,7.51,7.57,4.69,8220,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.66,5.64,5.59,3.43,1188,6,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,6.38,6.43,4.01,4743,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,4.75,4.78,2.97,1187,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.63,7.73,7.67,4.57,10281,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.32,6.9,6.83,4.45,6061,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.71,5.74,5.69,3.54,2375,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.29,6.99,7.04,4.34,6097,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9,6.1,6.06,3.83,3292,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.2,6.82,6.76,4.08,7865,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.2,6.92,6.85,4.14,7282,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32,4.44,4.39,2.7,936,3,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.4,4.74,4.78,2.9,1353,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.71,5.71,5.74,3.53,4380,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.31,4.32,4.34,2.73,489,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.4,4.74,4.72,2.95,1163,2,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,5.69,5.73,3.5,3974,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.52,7.45,7.47,4.47,7759,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.7,5.73,5.79,3.49,2042,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.1,6.59,6.55,4.14,5073,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.27,6.95,7.01,4.26,5330,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.41,4.79,4.76,2.97,1243,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.24,3.96,3.99,2.43,367,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34,4.46,4.42,2.79,727,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.37,4.61,4.65,2.85,811,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.02,6.4,6.37,3.99,7643,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.39,4.62,4.65,2.94,894,3,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.18,8.49,8.45,5.01,17473,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.51,7.33,7.29,4.56,12319,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,4.49,4.53,2.65,486,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,5.65,5.7,3.49,2553,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.93,6.36,6.39,3.75,4405,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.47,4.99,5.01,3.08,1365,5,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.37,4.68,4.64,2.78,957,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,6.37,6.34,3.99,6618,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.36,4.57,4.53,2.81,689,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.51,7.2,7.24,4.57,10116,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.41,4.75,4.7,2.97,923,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.71,7.5,7.46,4.87,8800,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,6.29,6.23,3.88,4234,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.31,4.35,2.68,524,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.21,6.71,6.67,4.26,5028,6,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3,4.32,4.35,2.55,479,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,4.25,4.31,2.66,658,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.22,6.82,6.81,4.27,6184,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,4.32,4.28,2.67,844,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.16,6.77,6.68,4.19,6202,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7,5.7,5.75,3.47,2512,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.6,5.43,5.46,3.37,1875,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.43,4.91,4.93,2.96,716,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.4,4.66,4.7,2.95,631,6,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.79,8.07,7.94,4.63,9122,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,6.41,6.46,3.99,6907,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,5.61,5.65,3.49,1907,6,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7,5.85,5.83,3.45,2362,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.65,5.5,5.58,3.43,1828,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.23,6.95,6.92,4.18,5717,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.34,7.04,7.07,4.28,9127,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.01,6.37,6.34,4.01,8101,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.33,7.02,7.06,4.33,6963,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.72,5.75,5.8,3.53,2954,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,4.29,4.26,2.67,497,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,5.7,5.75,3.54,2792,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.71,5.59,5.62,3.6,2599,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,4.3,4.32,2.69,552,5,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.7,5.68,5.61,3.53,3018,2,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.4,4.72,4.66,2.92,1200,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.31,4.37,4.39,2.7,871,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,6.32,6.25,3.98,4749,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,6.42,6.34,3.99,6664,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.78,5.89,5.94,3.65,3613,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,5.34,5.39,3.12,1551,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.34,4.53,4.49,2.72,765,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.63,5.68,5.62,3.29,1960,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,5.62,5.59,3.6,2318,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.6,7.54,7.49,4.65,10064,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,8.09,8.14,4.94,18709,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.28,6.95,6.89,4.3,8139,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,6.19,6.24,3.78,4463,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.07,8.17,8.09,5.04,13786,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.1,6.69,6.74,4.06,4457,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,6.39,6.35,3.96,4480,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.04,6.51,6.55,4.05,4469,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.57,5.32,5.3,3.3,1247,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.23,3.93,3.84,2.48,357,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.21,6.75,6.72,4.19,9419,2,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,4.98,4.94,3.22,1271,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,6.34,6.36,4.0,5172,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.31,4.41,4.43,2.63,816,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.43,4.79,4.75,3.01,903,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.9,6.02,5.99,3.85,3246,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.35,4.5,4.53,2.82,706,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.41,4.8,4.83,2.94,1427,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,6.98,6.9,4.04,5268,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,6.27,6.31,3.75,4397,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.0,8.06,7.97,4.99,17760,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.48,5.02,4.96,3.11,1080,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.56,5.3,5.27,3.25,1848,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,4.64,4.58,2.78,729,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.31,4.34,4.36,2.7,513,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,4.99,4.96,3.17,964,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.33,4.43,4.47,2.71,868,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.21,6.75,6.7,4.24,6261,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,6.33,6.42,4.02,7279,3,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.33,6.96,7.01,4.38,9699,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.1,6.6,6.63,4.15,5583,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,5.2,5.23,3.13,1148,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,4.33,4.31,2.67,844,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.23,6.8,6.74,4.27,4959,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.63,5.56,5.51,3.39,2182,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.23,3.96,4.01,2.42,498,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5,5.12,5.16,3.12,1912,2,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.42,4.8,4.83,3.01,773,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,5.23,5.21,3.18,1815,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,4.73,4.71,2.98,878,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,5.14,5.09,3.13,1654,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,5.12,5.15,3.22,1906,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.32,4.37,4.33,2.74,576,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.81,5.94,5.98,3.72,3053,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.2,6.94,6.83,4.23,11435,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4,4.68,4.71,2.97,720,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.07,6.56,6.63,4.05,7275,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.34,4.45,4.5,2.8,537,4,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.56,5.3,5.27,3.28,1915,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.73,5.7,5.75,3.6,3184,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.51,7.23,7.17,4.55,11263,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.35,4.57,4.59,2.78,667,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35,4.55,4.58,2.8,1026,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,4.43,4.46,2.75,723,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.91,8.01,8.09,4.89,11447,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.71,7.61,7.67,4.73,17685,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.53,5.21,5.23,3.18,1291,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.74,5.8,5.77,3.63,3365,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.37,4.63,4.66,2.82,971,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,4.41,4.43,2.73,954,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.56,5.4,5.38,3.17,1441,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.54,5.28,5.27,3.25,2977,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.52,5.16,5.21,3.21,1575,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.33,4.44,4.47,2.76,579,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.54,5.29,5.31,3.21,1662,4,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,6.43,6.34,4.05,3801,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.73,5.92,5.83,3.48,2164,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.7,5.73,5.74,3.48,2679,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,4.71,4.75,2.9,772,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
